state,to_move,layer,P(X wins),P(O wins),P(draws)
.O.XX.X.O,O,5,0.8333333333,0.1666666667,0.0000000000
.O.XX..XO,O,5,0.5833333333,0.2500000000,0.1666666667
.O.XX...O,X,4,0.7666666667,0.1333333333,0.1000000000
.O.XX....,O,3,0.7333333333,0.1666666667,0.1000000000
.OOXOXXXO,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXOXXX.,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXOXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXOXX.X,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXOXX..,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.XXOX,O,7,0.0000000000,1.0000000000,0.0000000000
.OOX.XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
.OOX.XXXO,O,7,0.5000000000,0.5000000000,0.0000000000
.OOX.XX.O,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX.XX..,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXOXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXOX.XX,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXOX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
.OOX.XOXX,O,7,0.0000000000,1.0000000000,0.0000000000
.OOX.XOX.,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.X.XO,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX.X.X.,O,5,0.4166666667,0.5833333333,0.0000000000
.OOXOX..X,X,6,0.0000000000,1.0000000000,0.0000000000
.OOX.XO.X,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.X.OX,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.X..X,O,5,0.2500000000,0.7500000000,0.0000000000
.OOX.X...,X,4,0.5833333333,0.4166666667,0.0000000000
.O.XOXXO.,X,6,0.0000000000,1.0000000000,0.0000000000
.O.XOXXXO,O,7,0.5000000000,0.5000000000,0.0000000000
.O.XOXX.O,X,6,0.5000000000,0.5000000000,0.0000000000
.O.XOXX..,O,5,0.2500000000,0.7500000000,0.0000000000
.O.XOXOXX,O,7,0.5000000000,0.5000000000,0.0000000000
.O.XOXOX.,X,6,0.3333333333,0.3333333333,0.3333333333
.O.XOX.XO,X,6,0.3333333333,0.3333333333,0.3333333333
.O.XOX.X.,O,5,0.3333333333,0.5000000000,0.1666666667
.O.XOXO.X,X,6,0.5000000000,0.5000000000,0.0000000000
.O.XOX.OX,X,6,0.0000000000,1.0000000000,0.0000000000
.O.XOX..X,O,5,0.2500000000,0.7500000000,0.0000000000
.O.XOX...,X,4,0.2666666667,0.6333333333,0.1000000000
.O.X.XOXO,X,6,0.6666666667,0.0000000000,0.3333333333
.O.X.XOX.,O,5,0.5833333333,0.2500000000,0.1666666667
.O.X.XOOX,X,6,0.8333333333,0.1666666667,0.0000000000
.O.X.XO.X,O,5,0.6666666667,0.3333333333,0.0000000000
.O.X.XO..,X,4,0.6666666667,0.2333333333,0.1000000000
.O.X.XXOO,X,6,0.8333333333,0.1666666667,0.0000000000
.O.X.XXO.,O,5,0.5000000000,0.5000000000,0.0000000000
.O.X.X.OX,O,5,0.5000000000,0.5000000000,0.0000000000
.O.X.X.O.,X,4,0.6000000000,0.4000000000,0.0000000000
.O.X.XX.O,O,5,0.6666666667,0.3333333333,0.0000000000
.O.X.X.XO,O,5,0.5833333333,0.2500000000,0.1666666667
.O.X.X..O,X,4,0.6666666667,0.2333333333,0.1000000000
.O.X.X...,O,3,0.5611111111,0.3888888889,0.0500000000
.OOXO.XXX,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXO.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX.OXXX,O,7,1.0000000000,0.0000000000,0.0000000000
.OOX.OXX.,X,6,0.6666666667,0.3333333333,0.0000000000
.OOX..XXO,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX..XX.,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXO.X.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OOX.OX.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX..XOX,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX..X.X,O,5,0.5000000000,0.5000000000,0.0000000000
.OOX..X..,X,4,0.6000000000,0.4000000000,0.0000000000
.O.XOOXXX,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XOOXX.,X,6,1.0000000000,0.0000000000,0.0000000000
.O.XO.XXO,X,6,0.6666666667,0.3333333333,0.0000000000
.O.XO.XX.,O,5,0.7500000000,0.2500000000,0.0000000000
.O.XOOX.X,X,6,0.8333333333,0.1666666667,0.0000000000
.O.XO.XOX,X,6,0.0000000000,1.0000000000,0.0000000000
.O.XO.X.X,O,5,0.5000000000,0.5000000000,0.0000000000
.O.XO.X..,X,4,0.5833333333,0.4166666667,0.0000000000
.O.X.OXXO,X,6,0.8333333333,0.1666666667,0.0000000000
.O.X.OXX.,O,5,0.8333333333,0.1666666667,0.0000000000
.O.X.OXOX,X,6,0.8333333333,0.1666666667,0.0000000000
.O.X.OX.X,O,5,0.8333333333,0.1666666667,0.0000000000
.O.X.OX..,X,4,0.8666666667,0.1333333333,0.0000000000
.O.X..XOX,O,5,0.4166666667,0.5833333333,0.0000000000
.O.X..XO.,X,4,0.6833333333,0.3166666667,0.0000000000
.O.X..XXO,O,5,0.5833333333,0.4166666667,0.0000000000
.O.X..X.O,X,4,0.7666666667,0.2333333333,0.0000000000
.O.X..X..,O,3,0.6611111111,0.3388888889,0.0000000000
.OOXO..XX,X,6,0.5000000000,0.5000000000,0.0000000000
.OOX.O.XX,X,6,0.8333333333,0.1666666667,0.0000000000
.OOX..OXX,X,6,0.3333333333,0.6666666667,0.0000000000
.OOX...XX,O,5,0.4166666667,0.5833333333,0.0000000000
.OOX...X.,X,4,0.5000000000,0.5000000000,0.0000000000
.O.XOO.XX,X,6,0.6666666667,0.0000000000,0.3333333333
.O.XO.OXX,X,6,0.3333333333,0.3333333333,0.3333333333
.O.XO..XX,O,5,0.5833333333,0.2500000000,0.1666666667
.O.XO..X.,X,4,0.5333333333,0.2666666667,0.2000000000
.O.X.OOXX,X,6,0.3333333333,0.0000000000,0.6666666667
.O.X.O.XX,O,5,0.5833333333,0.0833333333,0.3333333333
.O.X.O.X.,X,4,0.5666666667,0.1333333333,0.3000000000
.O.X..OXX,O,5,0.3333333333,0.3333333333,0.3333333333
.O.X..OX.,X,4,0.4333333333,0.1666666667,0.4000000000
.O.X...XO,X,4,0.5666666667,0.2333333333,0.2000000000
.O.X...X.,O,3,0.5111111111,0.2888888889,0.2000000000
.OOX....X,X,4,0.5000000000,0.5000000000,0.0000000000
.O.XO...X,X,4,0.4000000000,0.5000000000,0.1000000000
.O.X.O..X,X,4,0.6666666667,0.1333333333,0.2000000000
.O.X..O.X,X,4,0.5666666667,0.2333333333,0.2000000000
.O.X...OX,X,4,0.6000000000,0.4000000000,0.0000000000
.O.X....X,O,3,0.5388888889,0.3611111111,0.1000000000
.O.X.....,X,2,0.6000000000,0.2857142857,0.1142857143
..OXXOXOX,O,7,0.5000000000,0.0000000000,0.5000000000
..OXXOXO.,X,6,0.5000000000,0.1666666667,0.3333333333
..OXXOX.O,X,6,0.0000000000,1.0000000000,0.0000000000
..OXXOX..,O,5,0.2500000000,0.5833333333,0.1666666667
..OXXOOXX,O,7,1.0000000000,0.0000000000,0.0000000000
..OXXOOX.,X,6,0.8333333333,0.1666666667,0.0000000000
..OXXO.XO,X,6,0.0000000000,1.0000000000,0.0000000000
..OXXO.X.,O,5,0.4166666667,0.5833333333,0.0000000000
..OXXOO.X,X,6,1.0000000000,0.0000000000,0.0000000000
..OXXO.OX,X,6,0.6666666667,0.0000000000,0.3333333333
..OXXO..X,O,5,0.6666666667,0.1666666667,0.1666666667
..OXXO...,X,4,0.4666666667,0.4333333333,0.1000000000
..OXXXO..,O,5,1.0000000000,0.0000000000,0.0000000000
..OXXXOXO,O,7,1.0000000000,0.0000000000,0.0000000000
..OXX.OXO,X,6,0.8333333333,0.1666666667,0.0000000000
..OXX.OX.,O,5,0.8333333333,0.1666666667,0.0000000000
..OXXXOOX,O,7,1.0000000000,0.0000000000,0.0000000000
..OXX.OOX,X,6,1.0000000000,0.0000000000,0.0000000000
..OXX.O.X,O,5,0.9166666667,0.0833333333,0.0000000000
..OXX.O..,X,4,0.8666666667,0.1333333333,0.0000000000
..OXXX.O.,O,5,1.0000000000,0.0000000000,0.0000000000
..OXXXXOO,O,7,1.0000000000,0.0000000000,0.0000000000
..OXX.XOO,X,6,0.8333333333,0.1666666667,0.0000000000
..OXX.XO.,O,5,0.6666666667,0.1666666667,0.1666666667
..OXX..OX,O,5,0.7500000000,0.0833333333,0.1666666667
..OXX..O.,X,4,0.7666666667,0.1333333333,0.1000000000
..OXXX..O,O,5,1.0000000000,0.0000000000,0.0000000000
..OXX.X.O,O,5,0.5000000000,0.5000000000,0.0000000000
..OXX..XO,O,5,0.5000000000,0.5000000000,0.0000000000
..OXX...O,X,4,0.6000000000,0.4000000000,0.0000000000
..OXX....,O,3,0.6611111111,0.2888888889,0.0500000000
..OXOXXOX,O,7,0.0000000000,0.5000000000,0.5000000000
..OXOXXO.,X,6,0.5000000000,0.1666666667,0.3333333333
..OXOXXXO,O,7,0.5000000000,0.5000000000,0.0000000000
..OXOXX.O,X,6,0.6666666667,0.3333333333,0.0000000000
..OXOXX..,O,5,0.4166666667,0.4166666667,0.1666666667
..OXOXOX.,X,6,0.0000000000,1.0000000000,0.0000000000
..OXOX.XO,X,6,0.3333333333,0.6666666667,0.0000000000
..OXOX.X.,O,5,0.1666666667,0.8333333333,0.0000000000
..OXOXO.X,X,6,0.0000000000,1.0000000000,0.0000000000
..OXOX.OX,X,6,0.0000000000,0.6666666667,0.3333333333
..OXOX..X,O,5,0.0000000000,0.8333333333,0.1666666667
..OXOX...,X,4,0.2333333333,0.6666666667,0.1000000000
..OX.XOXO,X,6,0.6666666667,0.3333333333,0.0000000000
..OX.XOX.,O,5,0.4166666667,0.5833333333,0.0000000000
..OX.XOOX,X,6,0.6666666667,0.3333333333,0.0000000000
..OX.XO.X,O,5,0.4166666667,0.5833333333,0.0000000000
..OX.XO..,X,4,0.5333333333,0.4666666667,0.0000000000
..OX.XXOO,X,6,1.0000000000,0.0000000000,0.0000000000
..OX.XXO.,O,5,0.6666666667,0.1666666667,0.1666666667
..OX.X.OX,O,5,0.4166666667,0.4166666667,0.1666666667
..OX.X.O.,X,4,0.6666666667,0.2333333333,0.1000000000
..OX.XX.O,O,5,0.7500000000,0.2500000000,0.0000000000
..OX.X.XO,O,5,0.5833333333,0.4166666667,0.0000000000
..OX.X..O,X,4,0.7333333333,0.2666666667,0.0000000000
..OX.X...,O,3,0.5333333333,0.4166666667,0.0500000000
..OXOOXXX,O,7,1.0000000000,0.0000000000,0.0000000000
..OXOOXX.,X,6,0.8333333333,0.1666666667,0.0000000000
..OXO.XXO,X,6,0.5000000000,0.5000000000,0.0000000000
..OXO.XX.,O,5,0.6666666667,0.3333333333,0.0000000000
..OXOOX.X,X,6,1.0000000000,0.0000000000,0.0000000000
..OXO.XOX,X,6,0.5000000000,0.1666666667,0.3333333333
..OXO.X.X,O,5,0.6666666667,0.1666666667,0.1666666667
..OXO.X..,X,4,0.6666666667,0.2333333333,0.1000000000
..OX.OXXO,X,6,0.0000000000,1.0000000000,0.0000000000
..OX.OXX.,O,5,0.5000000000,0.5000000000,0.0000000000
..OX.OXOX,X,6,0.6666666667,0.0000000000,0.3333333333
..OX.OX.X,O,5,0.7500000000,0.0833333333,0.1666666667
..OX.OX..,X,4,0.5833333333,0.3166666667,0.1000000000
..OX..XOX,O,5,0.4166666667,0.2500000000,0.3333333333
..OX..XO.,X,4,0.6666666667,0.1333333333,0.2000000000
..OX..XXO,O,5,0.2500000000,0.7500000000,0.0000000000
..OX..X.O,X,4,0.5833333333,0.4166666667,0.0000000000
..OX..X..,O,3,0.5611111111,0.3388888889,0.1000000000
..OXOO.XX,X,6,0.6666666667,0.3333333333,0.0000000000
..OXO.OXX,X,6,0.0000000000,1.0000000000,0.0000000000
..OXO..XX,O,5,0.4166666667,0.5833333333,0.0000000000
..OXO..X.,X,4,0.3666666667,0.6333333333,0.0000000000
..OX.OOXX,X,6,0.6666666667,0.3333333333,0.0000000000
..OX.O.XX,O,5,0.7500000000,0.2500000000,0.0000000000
..OX.O.X.,X,4,0.5000000000,0.5000000000,0.0000000000
..OX..OXX,O,5,0.3333333333,0.6666666667,0.0000000000
..OX..OX.,X,4,0.4666666667,0.5333333333,0.0000000000
..OX...XO,X,4,0.4000000000,0.6000000000,0.0000000000
..OX...X.,O,3,0.4388888889,0.5611111111,0.0000000000
..OXO...X,X,4,0.3666666667,0.5333333333,0.1000000000
..OX.O..X,X,4,0.7333333333,0.1666666667,0.1000000000
..OX..O.X,X,4,0.5333333333,0.4666666667,0.0000000000
..OX...OX,X,4,0.5666666667,0.2333333333,0.2000000000
..OX....X,O,3,0.5111111111,0.3888888889,0.1000000000
..OX.....,X,2,0.5428571429,0.4000000000,0.0571428571
...XOXOXO,X,6,0.0000000000,0.6666666667,0.3333333333
...XOXOX.,O,5,0.1666666667,0.6666666667,0.1666666667
...XOXOOX,X,6,0.5000000000,0.5000000000,0.0000000000
...XOXO.X,O,5,0.4166666667,0.5833333333,0.0000000000
...XOXO..,X,4,0.2333333333,0.6666666667,0.1000000000
...XOXXOO,X,6,0.5000000000,0.5000000000,0.0000000000
...XOXXO.,O,5,0.2500000000,0.5833333333,0.1666666667
...XOX.OX,O,5,0.2500000000,0.5833333333,0.1666666667
...XOX.O.,X,4,0.2666666667,0.6333333333,0.1000000000
...XOXX.O,O,5,0.4166666667,0.5833333333,0.0000000000
...XOX.XO,O,5,0.1666666667,0.6666666667,0.1666666667
...XOX..O,X,4,0.2333333333,0.6666666667,0.1000000000
...XOX...,O,3,0.2444444444,0.6555555556,0.1000000000
...XOOXXO,X,6,0.5000000000,0.5000000000,0.0000000000
...XOOXX.,O,5,0.7500000000,0.2500000000,0.0000000000
...XOOXOX,X,6,0.5000000000,0.1666666667,0.3333333333
...XOOX.X,O,5,0.7500000000,0.0833333333,0.1666666667
...XOOX..,X,4,0.7333333333,0.1666666667,0.1000000000
...XO.XOX,O,5,0.2500000000,0.4166666667,0.3333333333
...XO.XO.,X,4,0.4500000000,0.3500000000,0.2000000000
...XO.XXO,O,5,0.4166666667,0.5833333333,0.0000000000
...XO.X.O,X,4,0.5333333333,0.4666666667,0.0000000000
...XO.X..,O,3,0.5333333333,0.3666666667,0.1000000000
...XOOOXX,X,6,0.0000000000,0.3333333333,0.6666666667
...XOO.XX,O,5,0.5000000000,0.1666666667,0.3333333333
...XOO.X.,X,4,0.5333333333,0.2666666667,0.2000000000
...XO.OXX,O,5,0.1666666667,0.5000000000,0.3333333333
...XO.OX.,X,4,0.2000000000,0.5000000000,0.3000000000
...XO..XO,X,4,0.3333333333,0.5666666667,0.1000000000
...XO..X.,O,3,0.3833333333,0.4666666667,0.1500000000
...XOO..X,X,4,0.5333333333,0.1666666667,0.3000000000
...XO.O.X,X,4,0.3333333333,0.4666666667,0.2000000000
...XO..OX,X,4,0.3666666667,0.4333333333,0.2000000000
...XO...X,O,3,0.4111111111,0.3888888889,0.2000000000
...XO....,X,2,0.4142857143,0.4428571429,0.1428571429
...XXOOXO,X,6,0.5000000000,0.1666666667,0.3333333333
...XXOOX.,O,5,0.5833333333,0.0833333333,0.3333333333
...XXOOOX,X,6,0.6666666667,0.0000000000,0.3333333333
...XXOO.X,O,5,0.6666666667,0.0000000000,0.3333333333
...XXOO..,X,4,0.5333333333,0.1666666667,0.3000000000
...XXOXOO,X,6,0.8333333333,0.1666666667,0.0000000000
...XXOXO.,O,5,0.7500000000,0.0833333333,0.1666666667
...XXO.OX,O,5,0.6666666667,0.0000000000,0.3333333333
...XXO.O.,X,4,0.6333333333,0.1666666667,0.2000000000
...XXOX.O,O,5,0.5833333333,0.4166666667,0.0000000000
...XXO.XO,O,5,0.4166666667,0.4166666667,0.1666666667
...XXO..O,X,4,0.4666666667,0.4333333333,0.1000000000
...XXO...,O,3,0.5444444444,0.2555555556,0.2000000000
...X.OXOX,O,5,0.5833333333,0.0833333333,0.3333333333
...X.OXO.,X,4,0.7333333333,0.0666666667,0.2000000000
...X.OXXO,O,5,0.4166666667,0.5833333333,0.0000000000
...X.OX.O,X,4,0.6500000000,0.3500000000,0.0000000000
...X.OX..,O,3,0.6833333333,0.2166666667,0.1000000000
...X.OOXX,O,5,0.3333333333,0.1666666667,0.5000000000
...X.OOX.,X,4,0.4333333333,0.1666666667,0.4000000000
...X.O.XO,X,4,0.4666666667,0.4333333333,0.1000000000
...X.O.X.,O,3,0.5111111111,0.2888888889,0.2000000000
...X.OO.X,X,4,0.5000000000,0.1000000000,0.4000000000
...X.O.OX,X,4,0.6333333333,0.0666666667,0.3000000000
...X.O..X,O,3,0.5833333333,0.1166666667,0.3000000000
...X.O...,X,2,0.5857142857,0.2142857143,0.2000000000
...XXXOO.,O,5,1.0000000000,0.0000000000,0.0000000000
...XX.OOX,O,5,0.8333333333,0.0000000000,0.1666666667
...XX.OO.,X,4,0.6500000000,0.2500000000,0.1000000000
...XXXO.O,O,5,1.0000000000,0.0000000000,0.0000000000
...XX.OXO,O,5,0.7500000000,0.0833333333,0.1666666667
...XX.O.O,X,4,0.5833333333,0.3166666667,0.1000000000
...XX.O..,O,3,0.6833333333,0.1666666667,0.1500000000
...X.XOOX,O,5,0.7500000000,0.2500000000,0.0000000000
...X.XOO.,X,4,0.5833333333,0.4166666667,0.0000000000
...X.XOXO,O,5,0.5000000000,0.3333333333,0.1666666667
...X.XO.O,X,4,0.4500000000,0.4500000000,0.1000000000
...X.XO..,O,3,0.5333333333,0.4166666667,0.0500000000
...X..OXO,X,4,0.5333333333,0.2666666667,0.2000000000
...X..OX.,O,3,0.4333333333,0.3166666667,0.2500000000
...X..OOX,X,4,0.7333333333,0.1666666667,0.1000000000
...X..O.X,O,3,0.5333333333,0.2666666667,0.2000000000
...X..O..,X,2,0.5000000000,0.3285714286,0.1714285714
...XXX.OO,O,5,1.0000000000,0.0000000000,0.0000000000
...XX.XOO,O,5,0.9166666667,0.0833333333,0.0000000000
...XX..OO,X,4,0.6833333333,0.3166666667,0.0000000000
...XX..O.,O,3,0.7333333333,0.1666666667,0.1000000000
...X.XXOO,O,5,0.7500000000,0.2500000000,0.0000000000
...X.X.OO,X,4,0.5833333333,0.4166666667,0.0000000000
...X.X.O.,O,3,0.5611111111,0.3888888889,0.0500000000
...X..XOO,X,4,0.8333333333,0.1666666667,0.0000000000
...X..XO.,O,3,0.6333333333,0.2166666667,0.1500000000
...X...OX,O,3,0.5611111111,0.2388888889,0.2000000000
...X...O.,X,2,0.6000000000,0.2857142857,0.1142857143
...XX...O,O,3,0.6611111111,0.2888888889,0.0500000000
...X.X..O,O,3,0.5333333333,0.4166666667,0.0500000000
...X..X.O,O,3,0.6333333333,0.3666666667,0.0000000000
...X...XO,O,3,0.4611111111,0.4388888889,0.1000000000
...X....O,X,2,0.5428571429,0.4000000000,0.0571428571
...X.....,O,1,0.5357142857,0.3357142857,0.1285714286
OOO.XXX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOOXXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXXXXO,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXXX.,O,7,0.5000000000,0.5000000000,0.0000000000
OOOOXXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OOXOXXXOX,O,9,1.0000000000,0.0000000000,0.0000000000
OO.OXXXOX,X,8,1.0000000000,0.0000000000,0.0000000000
OO.OXXX.X,O,7,0.5000000000,0.5000000000,0.0000000000
OO.OXXX..,X,6,0.6666666667,0.3333333333,0.0000000000
OOO.XXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXOX,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XXXO.,X,6,0.8333333333,0.1666666667,0.0000000000
OOO.XXXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXXXO,O,7,0.5000000000,0.5000000000,0.0000000000
OO..XXX.O,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XXX..,O,5,0.5833333333,0.4166666667,0.0000000000
OOO.XX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOOXX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.OXX.XX,O,7,0.0000000000,1.0000000000,0.0000000000
OO.OXX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
OOO.XXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO..XXOXX,O,7,0.0000000000,1.0000000000,0.0000000000
OO..XXOX.,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XX.XO,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XX.X.,O,5,0.4166666667,0.5833333333,0.0000000000
OOO.XX..X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OXX..X,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XXO.X,X,6,0.6666666667,0.3333333333,0.0000000000
OO..XX.OX,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XX..X,O,5,0.5000000000,0.5000000000,0.0000000000
OO..XX...,X,4,0.6833333333,0.3166666667,0.0000000000
O.OOXXXXO,X,8,1.0000000000,0.0000000000,0.0000000000
O.OOXXXX.,O,7,0.5000000000,0.5000000000,0.0000000000
O.OOXXXOX,X,8,0.0000000000,0.0000000000,1.0000000000
O.OOXXX.X,O,7,0.0000000000,0.5000000000,0.5000000000
O.OOXXX..,X,6,0.3333333333,0.3333333333,0.3333333333
O.O.XXXOX,O,7,0.0000000000,0.5000000000,0.5000000000
O.O.XXXO.,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XXXXO,O,7,0.5000000000,0.5000000000,0.0000000000
O.O.XXX.O,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XXX..,O,5,0.4166666667,0.4166666667,0.1666666667
O.OOXXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
O.OOXX.XX,O,7,0.0000000000,1.0000000000,0.0000000000
O.OOXX.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.XXOXX,O,7,0.0000000000,1.0000000000,0.0000000000
O.O.XXOX.,X,6,0.6666666667,0.3333333333,0.0000000000
O.O.XX.XO,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XX.X.,O,5,0.5000000000,0.5000000000,0.0000000000
O.OOXX..X,X,6,0.0000000000,0.6666666667,0.3333333333
O.O.XXO.X,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.XX.OX,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XX..X,O,5,0.2500000000,0.5833333333,0.1666666667
O.O.XX...,X,4,0.5833333333,0.3166666667,0.1000000000
O..OXXXOX,O,7,0.5000000000,0.0000000000,0.5000000000
O..OXXXO.,X,6,0.6666666667,0.0000000000,0.3333333333
O..OXXXXO,O,7,1.0000000000,0.0000000000,0.0000000000
O..OXXX.O,X,6,1.0000000000,0.0000000000,0.0000000000
O..OXXX..,O,5,0.6666666667,0.1666666667,0.1666666667
O..OXXOX.,X,6,0.0000000000,1.0000000000,0.0000000000
O..OXX.XO,X,6,0.8333333333,0.1666666667,0.0000000000
O..OXX.X.,O,5,0.4166666667,0.5833333333,0.0000000000
O..OXXO.X,X,6,0.0000000000,1.0000000000,0.0000000000
O..OXX.OX,X,6,0.5000000000,0.1666666667,0.3333333333
O..OXX..X,O,5,0.2500000000,0.5833333333,0.1666666667
O..OXX...,X,4,0.4666666667,0.4333333333,0.1000000000
O...XXOXO,X,6,0.8333333333,0.1666666667,0.0000000000
O...XXOX.,O,5,0.5000000000,0.5000000000,0.0000000000
O...XXOOX,X,6,0.8333333333,0.1666666667,0.0000000000
O...XXO.X,O,5,0.5000000000,0.5000000000,0.0000000000
O...XXO..,X,4,0.6000000000,0.4000000000,0.0000000000
O...XXXOO,X,6,1.0000000000,0.0000000000,0.0000000000
O...XXXO.,O,5,0.7500000000,0.0833333333,0.1666666667
O...XX.OX,O,5,0.6666666667,0.1666666667,0.1666666667
O...XX.O.,X,4,0.7666666667,0.1333333333,0.1000000000
O...XXX.O,O,5,0.9166666667,0.0833333333,0.0000000000
O...XX.XO,O,5,0.8333333333,0.1666666667,0.0000000000
O...XX..O,X,4,0.8666666667,0.1333333333,0.0000000000
O...XX...,O,3,0.6611111111,0.2888888889,0.0500000000
OOO.X.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX.XXX,O,7,1.0000000000,0.0000000000,0.0000000000
OO.OX.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XOXXX,O,7,1.0000000000,0.0000000000,0.0000000000
OO..XOXX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO..X.XXO,X,6,0.6666666667,0.3333333333,0.0000000000
OO..X.XX.,O,5,0.5833333333,0.4166666667,0.0000000000
OOO.X.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX.X.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..XOX.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO..X.XOX,X,6,0.6666666667,0.3333333333,0.0000000000
OO..X.X.X,O,5,0.5833333333,0.4166666667,0.0000000000
OO..X.X..,X,4,0.6666666667,0.3333333333,0.0000000000
O.OOX.XXX,O,7,1.0000000000,0.0000000000,0.0000000000
O.OOX.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
O.O.XOXXX,O,7,1.0000000000,0.0000000000,0.0000000000
O.O.XOXX.,X,6,0.6666666667,0.3333333333,0.0000000000
O.O.X.XXO,X,6,0.5000000000,0.5000000000,0.0000000000
O.O.X.XX.,O,5,0.5000000000,0.5000000000,0.0000000000
O.OOX.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.XOX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.O.X.XOX,X,6,0.0000000000,0.3333333333,0.6666666667
O.O.X.X.X,O,5,0.2500000000,0.4166666667,0.3333333333
O.O.X.X..,X,4,0.4000000000,0.4000000000,0.2000000000
O..OXOXXX,O,7,1.0000000000,0.0000000000,0.0000000000
O..OXOXX.,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XXO,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XX.,O,5,0.9166666667,0.0833333333,0.0000000000
O..OXOX.X,X,6,1.0000000000,0.0000000000,0.0000000000
O..OX.XOX,X,6,0.6666666667,0.0000000000,0.3333333333
O..OX.X.X,O,5,0.7500000000,0.0833333333,0.1666666667
O..OX.X..,X,4,0.8333333333,0.0666666667,0.1000000000
O...XOXXO,X,6,0.8333333333,0.1666666667,0.0000000000
O...XOXX.,O,5,0.8333333333,0.1666666667,0.0000000000
O...XOXOX,X,6,0.6666666667,0.0000000000,0.3333333333
O...XOX.X,O,5,0.7500000000,0.0833333333,0.1666666667
O...XOX..,X,4,0.7666666667,0.1333333333,0.1000000000
O...X.XOX,O,5,0.5000000000,0.1666666667,0.3333333333
O...X.XO.,X,4,0.7333333333,0.0666666667,0.2000000000
O...X.XXO,O,5,0.7500000000,0.2500000000,0.0000000000
O...X.X.O,X,4,0.8666666667,0.1333333333,0.0000000000
O...X.X..,O,3,0.7111111111,0.1888888889,0.1000000000
OOO.X..XX,X,6,0.0000000000,1.0000000000,0.0000000000
OO.OX..XX,X,6,0.5000000000,0.5000000000,0.0000000000
OO..XO.XX,X,6,0.5000000000,0.1666666667,0.3333333333
OO..X.OXX,X,6,0.0000000000,0.6666666667,0.3333333333
OO..X..XX,O,5,0.2500000000,0.5833333333,0.1666666667
